مائده,یزدی,44706173008,1984-07-22,دهستان محمدرضا,بازرسی فنی و کنترل خوردگی تکین کو,
حسین,کابلی,16749235218,1994-02-02,بندر یوسف,پارس سرام,
محمدحسين,شمشیری,33683232600,1994-05-31,شمال آرمين,گروه ماشين آلات و دستگاههاي برقي,
رها,مجتبوی,92820671733,1974-10-17,استان سارا,قاچاقچی,
آرمین,بهمنی,11831371373,2003-12-15,شرق باران,ایران خودرو دیزل,
مریم,نوبختی,10938674060,2017-12-12,روستای امیرحسین,صنعتی کشاورزی شیرین خراسان,
محمدمهدي,حریریان,86658249402,1992-01-09,شرق احسان,نفت بهران,
نیما,معروف,44934656314,1983-10-01,شهرستان پریا,پارس سرام,
کوثر,مجتبوی,80312979828,1981-07-26,غرب يسنا,خدمات دريايي تايدواترخاورميانه,
یاسین,عباسی,13458475556,1984-01-12,روستای مهدیس,من,
محمد,سماوات,57410915570,2010-09-14,شهرستان عليرضا,پتروشيمي پارس,
سارینا,حریریان,16446580198,2006-06-11,غرب امیرمهدی,قاچاقچی,
سجاد,خسروجردی,95444705812,1988-04-12,باغات امیرحسین,قاچاقچی,
آيلين,معروف,35907511739,1977-01-26,باغات علیرضا,دلتا راه ماشین,
آرین,ترکاشوند,75201495329,1999-08-26,شمال محمدپارسا,تهیه و بسته بندی خشکبار آرات,
حنانه,ترکاشوند,22452612004,1989-12-20,باغات عسل,قاچاقچی,
علی رضا,عبدالعلی,95402142571,1975-08-21,بندر نازنين,توسعه ساختمان خوارزمي,
زهرا,گلپایگانی,39860735163,2005-12-22,شهر اميررضا,ريسندگي و بافندگي ري,
احسان,طلوعی,32848489698,1997-01-21,شرق آرمين,كارخانجات توليدي تهران,
مهدی,رستمی,27906872408,1992-04-25,غرب کوثر,قاچاقچی,
اميرحسين,یزدی,78531453630,1997-10-27,دهستان يسنا,ليزينگ آريادانا,
عسل,لاچینی,74976670281,1993-07-25,شمال اميرعلي,ليزينگ آريادانا,
محيا,اکبر پور,28510961354,1988-01-11,بندر آيدا,سرمايه گذاري توكا فولاد – هلدينگ,
مبین,شاکری,15024942771,2002-05-30,دهستان نیایش,طرح ساختمان پارسا,
زینب,علی پور,19423712015,2019-11-19,شهرستان علي,توسعه صنايع غذايي بم,
ياسين,بهرامی,23385815284,1989-11-17,جنوب مهديس,سیمان دشتستان,
رقیه,جهانی,63359066616,2011-10-03,غرب یاسین,فرو سيليس ايران,
معصومه,جنتی,32332333477,1989-12-14,دهستان ماهان,پتروشيمي بين الملل,
آریا,خسروجردی,10320773088,1990-07-24,جنوب نازنين,لعران,
یاسین,ملکیان,55576778446,1978-12-19,باغات محمدحسین,امیدان تجارت کیش ,
ياسمين,معروف,86460866626,1971-10-27,شمال امیرمهدی,یسکو,
آرمین,سعیدی,45394160415,2008-07-17,شمال محمدپارسا,بين المللي توسعه ساختمان,
ياسمين,صارمی,24937916175,1971-12-23,شرق رقيه,گروه واسطه گري هاي مالي,
فاطمه زهرا,علی شاهی,38708815680,1996-06-29,روستای محمد,جنرال مکانیک,
ايليا,ایروانی,29214831765,1998-09-12,روستای سجاد,گروه هولدینگ,
رضا,معین,98527137505,1992-01-07,روستای آيلين,داده های رسا,
سوگند,طلوعی,68723986456,1979-06-03,شهر مهدي,قند شيروان قوچان وبجنورد,
حسين,یزدی,23136471838,2003-07-23,غرب محمدامين,توسعه صنايع بهشهر – هلدينگ,
ثنا,جنتی,85224507957,1980-01-25,شمال ريحانه,تولیدی توس چینی,
سجاد,طلوعی,66849712921,1982-08-13,غرب احسان,شرکت ملی نفت‌کش ایران,
مهدیه,تهرانی,18653534376,1992-04-23,جنوب نیما,سيمان سفيدني ريز,
سوگند,ولاشجردی,63337961231,2005-09-26,شمال آوا,گروه ساير وسايل حمل و نقل,
مليکا,ملکیان,53605566734,1971-05-15,جنوب امیر علی,داده پردازی فن آوا,
پرنيا,منصوری,36379951460,1999-11-29,جنوب پرهام,توليدي كولر گازي ايران,
محمدامين,هاشمی,12741441228,2006-02-15,غرب آوا,گسترش سرمایه گذاری ایرانیان,
سينا,اکبر پور,29726648749,2002-06-08,روستای متين,ساخت تجهيزات سپاهان,
پرهام,دادفر,84289809270,1995-09-24,شرق ساميار,زمزم رشت,
سجاد,چنگیزی,25102657873,2007-03-18,شرق دانيال,کشاورزی ودامپروری دشت نوین ملایرا,
الینا,ظفری,88394075626,1983-09-28,غرب اسما,مهندسی و ساخت توربین مپنا توکا,
عباس,سغیری,19404244371,2013-07-30,شرق الناز,پالایش نفت لاوان,
حسام,هاشمی,90944926046,1999-01-10,دهستان امیرعباس,سيمان شمال,
آیلین,جلیلی,62933772040,1997-04-06,شهرستان محمدجواد,پارس خزر,
محمدپارسا,زارعی,16990977137,2009-11-12,شمال آتنا,قاچاقچی,
محمدمهدي,عزیزی,24832741088,1984-02-28,شرق محمدرضا,اروم آدا,
سارا,علیجانی,95115933990,2004-12-05,استان اميررضا,کاشی پارس,
حسين,حسنی,81410221562,1988-01-03,شهر النا,گروه محصولات كاغذي,
مريم,هنری,89298550165,2007-02-01,جنوب محمد,اتکا,
محمدعلي,ربانی,91951354710,1986-06-04,باغات اميرحسين,اگزوز خودرو خراسان,
پرهام,حسنی,94294971706,1978-11-17,شهرستان یاسمین,لوله سازي اهواز,
اسما,اکبر پور,81475885504,2001-01-09,شمال امیرعباس,تولی‌پرس,
رقیه,روحانی,68888594673,1987-10-26,شرق زينب,مخابرات ایران,
باران,سمسار,97807122268,1981-11-16,جنوب محمد,کشت و دام قیام اصفهان,
حنانه,صیادی,67771314310,1975-07-18,شرق حدیث,خشکبار دست چین,
بنيامين,جهانی,61951632551,1980-02-27,شرق يوسف,ساسان,
اسما,سماوات,46051955089,1975-10-17,دهستان آریا,تراكتور سازي ايران,
رها,محمد پور,20316624935,1993-07-05,شهر ملیكا,صنایع پمپ ابارا,
مبين,ظفری,22394281253,1986-02-01,باغات محدثه,مگسال,
عباس,معین,81100214174,2013-10-12,بندر دانیال,صنایع فلزی ایران,
ريحانه,رضا زاده,57905973775,1985-04-12,بندر آرتين,پلی ران اتصال,
فاطمه زهرا,رسولی,28927027500,1977-02-02,روستای ريحانه,سرمایه گذاری صندوق بازنشستگی کارکنان بانک ها,
آرین,علی پور,57429446219,2014-12-13,شرق آیدا,سالمين,
آرش,عبدالعلی,19498333173,2000-05-03,شرق یسنا,صنعتي بهشهر,
هستي,کرمانی,11975076561,2010-03-08,باغات آيدا,سيمان  ساوه,
محمدرضا,لاهوتی,33556915440,1979-05-15,شمال آوا,نفت ایرانول,
ايليا,نعمتی,29662248188,1971-08-27,شهرستان مهديس,بانک ایران زمین,
پریا,بهمنی,50454883474,1997-11-09,باغات مهدیس,ایمان تجارت روشن,
مهدیه,قاضی,67845362855,2002-05-09,روستای محیا,صنعتی هلی خودرو,
امیرحسین,سعیدی,74108236687,2004-07-10,شمال آرمين,گروه بیمه,
احسان,ربانی,25026400668,1984-09-27,روستای مهدی,صنایع آذرآب,
محمد,زارع,60787789546,1970-10-19,استان نرگس,توسعه و گسترش صنایع بسته بندی فلزی,
النا,ایروانی,37347991009,2018-03-31,دهستان آیدا,گلستان,
محمد,سعیدی,28273607645,1992-10-04,غرب علی اكبر,مارگارين,
ماهان,معروف,98172136670,1996-04-30,شمال هستی,صنایع چوب و کاغذ مازندران,
محمدرضا,محمد پور,76945623161,2010-11-08,دهستان مهدی,سایپا پرس,
هلیا,حریریان,71217958446,1988-06-14,شهر حنانه,شکر شاهرود,
هستي,عبدالمالکی,57272186754,1972-04-20,دهستان علی رضا,کارخانجات پارس ماشین,
عرفان,وثاق,48220992580,1976-03-27,شهرستان مهسا,فراورده هاي لبني پاکسار ساري,
محمدعلي,دایی,76378669946,1971-08-12,شرق باران,پتروشيمي بين الملل,
آرمين,وثاق,18108966348,1971-09-20,جنوب زينب,تولیدی و صنعتی رسول اصفهان,
النا,حمیدی,64642126489,1993-06-09,دهستان مهسا,توليدي بافت آزادي,
آرمین,ربانی,71663356122,2010-01-08,استان فاطمه,داده های رسا,
آتنا,سلطانی,62769925301,1995-09-18,شمال زینب,گمرگ ایران,
باران,عبدالعلی,38754833032,1981-11-29,بندر سجاد,گمرگ ایران,
ريحانه,علیجانی,69535560561,2017-04-27,شهرستان علي,پخش هجرت,
مهديس,ظفری,27374550940,1981-07-01,غرب مليکا,تولیدی نوشابه ارم نوش,
مهدي,عقیلی,53782904101,2003-08-27,دهستان محمدمهدي,سیمان لارستان,
بنیامین,لاچینی,47218617915,1991-02-21,دهستان اميرعلي,تجارت الكترونيك پارسيان,
معصومه,دادفر,94374681783,1989-06-02,شهر ياسمين,سرمايه گذاري صنعت بيمه,
پارسا,رودگر,88168731401,1995-08-07,دهستان اميرمحمد,سرمایه گذاری ایساتیس پویا,
متين,شادروان,18344390703,2010-08-12,بندر ابوالفضل,صنايع سرما آفرين,
محمد مهدی,ضرغامی,49914966988,1970-04-29,شهر عباس,مجتمع صنعتي آرتاويل تاير,
محمدحسين,ترکاشوند,82942034952,1986-12-16,استان باران,قاچاقچی,
الناز,لاهوتی,81386854313,1991-08-31,شمال محمدعلي,فراورده هاي غذايي و قند تربت جام,
پریا,کمالی,73528897023,1999-05-05,شهر محمدجواد,آرد زر,
کيانا,جنتی,91492501544,1981-04-14,دهستان پرهام,بانک مسکن,
ستايش,علیجانی,63538160671,1988-07-28,غرب رها,بازرگانی پتروشیمی زنجان,
آيلين,ضرغامی,25592742397,2007-02-15,استان ماهان,صنایع پتروشیمی تخت جمشید,
علی اكبر,لاهوتی,63316484130,1986-11-11,شهرستان احسان,ایمان تجارت روشن,
كوثر,یزدی,35798238480,1991-01-21,شرق نازنین,صنايع توليدي اشتاد ايران,
هستي,ترکاشوند,10685625813,1979-10-10,روستای عرشیا,لامیران – تیغ ایران,
اميرعلي,چنگیزی,25704876469,1981-01-25,باغات نازنين,گمرگ ایران,
احسان,جلیلی,90071941077,2008-08-12,دهستان علی,قند هكمتان,
احسان,اکبر پور,85030661672,1982-11-23,شرق حدیث,قاچاقچی,
حسام,ابوطالبی,52909609259,1979-01-28,استان نازنین زهرا,قاچاقچی,
زینب,مهدیان,96813194432,1993-05-26,جنوب آيدا,مهندسی فرسار تجارت,
آرش,کریمی,67947031656,1977-10-29,شهر آوا,روغنکشی خرمشهر,
النا,لاچینی,46219332407,2016-06-02,جنوب دانيال,بانک ایران زمین,
سبحان,دادفر,79214650487,2018-10-07,استان آيناز,ايران برك,
مليکا,شادروان,67155966987,1994-01-18,شرق کيان,لیزینگ رازی,
ثنا,زمانی,50558184204,1977-02-04,باغات علي,فاراتل,
کيانا,حمیدی,98702990568,2010-02-19,جنوب آتنا,كارتن البرز,
زهرا,منصوری,36548707532,1987-12-15,شهرستان عباس,ليفتراك سازي سهند,
زينب,کریمی,81319000997,1989-05-19,استان علی,تهران شيمي,
ایلیا,سرخوشیان,87117877808,1993-04-12,دهستان سينا,سیمان لامرد,
اميرمهدي,حسنی,20432258830,1984-12-16,شمال الناز,صنايع كاغذ سازي كاوه,
ايليا,ضرغامی,16171604106,1979-12-15,دهستان علی رضا,كارخانجات دارو پخش,
محمدامين,همدانی,49974979055,1970-06-17,استان سارا,سرمايه گذاري صنعت ومعدن,
نيايش,ابوطالبی,44298434727,2005-08-16,باغات بنيامين,گروه شرکت های مشاوره تبلیغاتی,
ایلیا,همدانی,63815784020,1994-02-24,استان محمد مهدی,گروه پیمانکاری صنعتی,
محمدیاسین,سعیدی,61837476757,1986-02-16,غرب سوگند,گروه شرکت های پخش,
حلما,چنگیزی,68327788784,2015-05-23,جنوب محيا,پتروشیمی جم,
امیررضا,جلالی,60217184183,1994-03-18,جنوب آراد,قاچاقچی,
ثنا,مهدیان,14635835895,1998-06-03,غرب بهار,کاشی و سرامیک سعدی,
