"from","to","ownership_id","date","amount"
"26724820898","13س166","444340","1988-03-31","33866000"
"26724820898","87و706","216358","2007-09-11","53109000"
"95109264867","36و297","313080","1980-03-14","305325000"
"95109264867","98ب348","763174","1977-02-04","149614000"
"95109264867","33ی965","139393","1984-11-09","307705000"
"18092265411","45ب138","805174","2016-04-11","313062000"
"18092265411","89ط049","590252","1982-12-21","217183000"
"18092265411","36و361","159018","2008-10-13","175014000"
"80132945534","16ط923","865920","1981-04-28","385335000"
"93158213055","3017040912","996683","1985-11-17","709168000"
"93158213055","7744306662","745905","2013-11-13","470613000"
"93158213055","35ی368","499769","2012-11-23","61103000"
"93158213055","16ط007","268608","2008-10-03","378634000"
"93158213055","95ر481","182048","1976-04-26","89411000"
"38685133628","69ط439","368554","1986-08-10","263857000"
"38685133628","80و455","309118","1981-05-06","124164000"
"38685133628","48ر694","351032","1987-09-20","47637000"
"55493211374","9132949010","361200","2005-12-17","136869000"
"55493211374","1829989512","469220","2017-05-21","123909000"
"79973070815","2955667431","414147","2012-08-08","136981000"
"79973070815","3018482776","172087","1987-08-04","534457000"
"79973070815","16و679","842004","2013-05-20","297400000"
"79973070815","32س526","163374","1990-08-30","190438000"
"79973070815","82ط729","166698","2017-03-12","112643000"
"25921952886","6368329154","322695","2015-12-19","690490000"
"25921952886","9164251804","836123","1980-06-23","155253000"
"50145385322","2429433803","899020","2019-03-03","269103000"
"50145385322","7116899384","264315","2009-05-24","144002000"
"23274725892","7117451465","851733","1986-04-17","453613000"
"64051922744","6527471999","110269","1980-04-12","286860000"
"64051922744","5044337235","615153","1985-10-13","577091000"
"41048096862","4471130606","596416","2003-06-16","493420000"
"41048096862","4109258055","923628","2011-08-25","182439000"
"41048096862","88ط494","176477","1994-10-14","212560000"
"84478486738","9243305687","134269","1977-04-17","525092000"
"84478486738","2975951250","313929","2005-11-18","547330000"
"63737619012","8737995728","660219","2010-02-19","105885000"
"63737619012","1832194433","869398","2015-10-28","331482000"
"63737619012","47ط189","479879","2015-10-01","199466000"
"63737619012","40س021","746668","2004-09-06","330020000"
"95826903784","5212802498","600942","2001-07-02","386120000"
"95826903784","3031344437","858967","2008-07-19","600682000"
"96796930238","5752262246","885065","2010-08-24","464114000"
"96796930238","4163556941","275993","1970-02-05","705163000"
"96796930238","61ج501","727268","1991-11-30","375665000"
"96796930238","89و544","694107","2009-03-28","248927000"
"96796930238","92ج740","581537","2010-04-02","315503000"
"16788124173","4050841072","763465","1993-09-12","506846000"
"16788124173","9827531303","734549","1990-11-06","309899000"
"16788124173","86ق705","438722","2006-10-15","84990000"
"16788124173","73ط421","687887","2014-10-02","259344000"
"91156917529","9143023445","324072","1984-10-16","109231000"
"91156917529","71ب729","481171","1982-08-08","305810000"
"46705463777","4549072405","518013","2016-12-10","438165000"
"46705463777","5853526974","218859","2018-09-29","759122000"
"46705463777","68ق742","167916","1980-10-18","398872000"
"46705463777","55و124","879028","1996-11-03","344564000"
"46705463777","26ر436","806437","1983-02-01","229042000"
"41351713460","3858676894","430826","2003-06-24","776874000"
"41351713460","6824774249","257117","1994-10-10","241342000"
"41351713460","31س887","449554","2018-12-11","387638000"
"31566509423","3289927737","754014","2002-07-10","311811000"
"31566509423","6745735384","229325","2016-03-30","290082000"
"31566509423","37ب798","857135","1984-05-20","127242000"
"31566509423","52ب140","495991","1996-07-13","356069000"
"87608788259","7515602307","723765","1993-05-08","278777000"
"87608788259","81ق513","239692","1970-04-02","258875000"
"87608788259","32ب983","172573","2019-03-02","357703000"
"87608788259","76ب811","771515","1974-05-18","258272000"
"49281489588","3192584694","209948","1984-10-24","611503000"
"49281489588","47ج187","174011","1976-10-14","324580000"
"49281489588","79ی023","810283","1978-07-18","174272000"
"49281489588","19ی015","944397","1990-05-01","238973000"
"20766937641","5475235317","323416","2014-12-06","791267000"
"20766937641","23ب719","111175","2003-10-27","345095000"
"20766937641","40ب772","348129","1993-01-02","118600000"
"20766937641","16ر283","630849","2006-10-29","188149000"
"33817432011","2869704145","231048","1987-07-15","369721000"
"33817432011","3737275433","302336","1975-03-17","133814000"
"33817432011","34و296","921979","1984-02-19","270914000"
"57047968154","70ی007","723908","1976-03-09","277707000"
"57047968154","41ر683","618258","1997-02-01","71379000"
"13535109920","2028622226","461037","1993-05-25","726209000"
"13535109920","99س916","647939","1972-09-17","324382000"
"13535109920","75ی807","284128","2017-10-11","95492000"
"13535109920","48ق822","322896","1975-09-29","292521000"
"21811197822","46س237","868019","1992-07-01","187368000"
"38534827979","5982127819","118546","1982-11-14","557056000"
"38534827979","8919862302","931248","2005-02-04","554661000"
"24606802493","46ی454","236049","1973-10-03","109171000"
"24606802493","76ب067","126391","2012-03-25","60721000"
"24606802493","69ر495","291715","2006-04-07","28776000"
"86158671288","2725198610","516037","1973-09-07","598848000"
"86158671288","29ی943","491263","1975-05-08","39696000"
"86158671288","50س395","168273","1988-06-12","134161000"
"20678865401","43ب031","601322","1972-02-24","213226000"
"20678865401","53ر987","804056","1986-12-01","276113000"
"10902423249","57ق160","277021","1989-03-19","354105000"
"10902423249","41ق634","556383","1992-08-07","55905000"
"10902423249","22ی288","271978","1974-03-28","239021000"
"12105174413","5059795154","747346","1978-08-19","150405000"
"12105174413","39ی792","555293","1976-05-09","63581000"
"12105174413","20س589","249532","2010-05-21","45784000"
"12105174413","21ب355","336414","1989-05-16","107236000"
"69370040002","6919976744","658292","1980-04-07","782482000"
"69370040002","22س454","829408","2003-08-21","331871000"
"66592341353","6590356358","635344","1978-09-15","513928000"
"66592341353","1036460076","590239","2019-11-12","246029000"
"66592341353","59ط100","537278","1990-08-04","40595000"
"66592341353","87ی091","638661","2018-02-19","239166000"
"58934142006","6433228307","690955","2007-05-09","715866000"
"58934142006","5404666609","456482","1990-09-02","343857000"
"58934142006","42ق869","460079","2009-06-13","117556000"
"58934142006","13س688","341461","2005-09-14","337507000"
"23712436321","2142888463","906054","1997-06-28","444442000"
"23712436321","63ب770","757402","2003-12-12","204888000"
"23712436321","76ی241","510226","2009-04-07","153602000"
"23712436321","33ر248","712385","2013-03-14","194496000"
"89258249232","9529791781","225379","2018-08-13","164235000"
"89258249232","9233114511","667859","2015-07-06","776423000"
"89258249232","26ر077","358948","1988-04-08","267455000"
"89258249232","37ر087","638521","1994-10-28","32528000"
"44396336116","7429034170","500167","1974-02-17","658072000"
"44396336116","2499674344","660235","1993-02-21","524531000"
"44396336116","56ج011","888739","1974-11-01","351880000"
"44396336116","48ی985","866615","1988-04-19","238102000"
"53973613624","3524497642","642125","2015-03-19","659973000"
"53973613624","6870352762","879650","1999-06-21","121034000"
"53973613624","45ج052","700465","2018-12-19","296868000"
"14154403614","3787367532","965996","1988-06-20","688217000"
"14154403614","2405002954","953012","2011-03-21","755175000"
"64274166720","2745153471","550688","1979-01-09","232391000"
"64274166720","5331408866","817812","1983-10-06","671249000"
"64274166720","15ق453","781862","1987-10-09","200774000"
"64274166720","67ر949","691954","2018-09-10","252797000"
"80480894934","8957193606","658191","2018-01-09","634661000"
"80480894934","77و434","492352","2004-11-09","356893000"
"80480894934","46و444","188520","1993-03-07","274358000"
"80480894934","24ی175","288720","2005-07-29","235203000"
"47531385902","1699702551","657555","2015-11-10","780511000"
"47531385902","6394309987","637418","2018-03-17","680644000"
"65067802581","49ی308","499236","1997-03-31","174602000"
"65067802581","97ق769","772266","1985-03-28","104223000"
"65067802581","22س779","249628","2018-01-22","129028000"
"55056596601","84ر289","566168","1973-11-17","133587000"
"55056596601","29ط371","634365","1996-03-17","257359000"
"55056596601","73ی901","412249","1995-12-25","193138000"
"47452007908","8271812269","742210","1993-04-07","145420000"
"47452007908","9386056873","766703","1999-03-14","753712000"
"47452007908","43ر423","971920","1979-08-27","95967000"
"47452007908","83ر980","210640","1985-11-02","104734000"
"36735592477","3675081345","802690","1994-09-23","195333000"
"96128473685","9022081538","257801","1994-10-22","701400000"
"96128473685","36ط741","181393","1972-12-15","176049000"
"84697693241","7924425893","757965","1979-04-26","312217000"
"86938774800","9941182277","874946","2003-02-02","107834000"
"86938774800","5666070527","683710","1979-09-21","512171000"
"86938774800","67ی111","595738","1972-02-24","73158000"
"40568626808","2654492978","744253","1978-05-07","109169000"
"40568626808","7736568331","502625","1980-06-07","343118000"
"98021466581","5901410608","777679","1988-03-08","262444000"
"98021466581","4098716040","721183","2008-06-20","543215000"
"98021466581","79ی172","296313","1995-05-16","350271000"
"98021466581","11ج071","324442","1990-06-29","355094000"
"89708366136","76س163","499652","1975-02-23","145588000"
"40419877186","22و989","530303","1973-02-24","153224000"
"76335064760","9469399044","360691","2001-09-28","682978000"
"76335064760","8508532261","693663","1993-11-03","680275000"
"76335064760","56ج941","211557","2003-08-24","328706000"
"58414759825","41ب736","141209","1992-11-27","199511000"
"38163288870","5075929560","950452","1994-07-24","565269000"
"38163288870","6224059402","314044","2011-07-26","489504000"
"38163288870","23ج140","290443","1987-07-13","314778000"
"38163288870","94ر024","765170","2009-04-05","269266000"
"38163288870","47و763","271696","2003-11-22","63925000"
"64667708508","5118573440","499677","2001-09-02","693878000"
"46872751290","9600788568","641748","2014-11-01","340517000"
"46872751290","7340822837","131579","2000-08-20","782577000"
"46872751290","95ق855","421376","1996-07-11","295963000"
"46872751290","90س012","746426","1988-08-08","42680000"
"46872751290","44ق845","215374","1972-08-17","30806000"
"60397808205","2244337010","729388","2009-06-21","796641000"
"60397808205","5989354195","716532","1973-06-21","338790000"
"60397808205","16ی462","493376","1988-02-06","137544000"
"60397808205","14و678","562639","2006-09-29","247116000"
"60397808205","64و358","709250","2006-02-17","239199000"
"62066390846","3909895194","990696","1978-08-21","413516000"
"62066390846","4907190514","781299","1997-04-27","212277000"
"50230524171","46ط179","897317","1987-07-21","166392000"
"50230524171","30و637","525355","1970-04-05","374496000"
"57936007666","1893511003","520839","1998-06-06","557967000"
"57936007666","1153606058","997420","2011-06-04","269762000"
"57936007666","12س757","743465","2016-09-24","24399000"
"57936007666","55ط689","293717","2018-06-18","139909000"
"19879081168","9458591574","765146","2012-02-15","474397000"
"19879081168","9797850506","137813","1997-05-25","627428000"
"19879081168","80ی649","464786","2005-09-23","296541000"
"19879081168","56ج865","466379","1982-03-17","317424000"
"19879081168","72س981","781530","1983-04-16","88166000"
"73887163678","7307627376","234495","1979-06-18","714006000"
"73887163678","24س756","351446","1976-09-13","260610000"
"60310756843","6892630884","727952","1973-12-27","536711000"
"60310756843","94ق600","478647","2005-05-28","53975000"
"60310756843","80ج190","267715","1979-02-10","25419000"
"26544675728","1430062315","353371","2008-08-25","215571000"
"26544675728","33ط762","398807","2010-07-26","198122000"
"26544675728","68ر262","512326","2011-12-26","260493000"
"26544675728","29و457","569464","1985-07-22","218851000"
"17117693414","22ط509","549987","1993-09-01","354750000"
"70687752755","83ی948","315289","1984-08-19","49632000"
"70687752755","91س051","815302","2002-06-17","296242000"
"70687752755","25س648","205837","1970-09-15","60423000"
"52500360565","1852412002","370621","1973-01-02","658138000"
"52500360565","4485808058","990022","1993-11-11","799798000"
"52500360565","45ب029","566282","1970-01-12","278967000"
"52500360565","10ی143","590581","1990-12-16","57995000"
"52500360565","51و497","899747","1986-07-07","174149000"
"90507747854","2405544903","767800","1982-09-06","226238000"
"90507747854","11ق524","955388","2003-12-26","184365000"
"90507747854","15ی058","669961","1979-05-12","325995000"
"90507747854","90ب850","593754","2010-08-09","124053000"
"31019645599","23ط132","460298","1993-02-25","201757000"
